,support,itemsets
1318,0.010270541082164329,"frozenset({'LUNCH BAG CARS BLUE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1801,0.010270541082164329,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN '})"
1090,0.010270541082164329,"frozenset({'JAM MAKING SET PRINTED', 'JUMBO STORAGE BAG SUKI'})"
877,0.010270541082164329,"frozenset({'BLUE SPOT CERAMIC DRAWER KNOB', 'WHITE SPOT BLUE CERAMIC DRAWER KNOB'})"
1810,0.010270541082164329,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})"
1040,0.010270541082164329,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'GREEN REGENCY TEACUP AND SAUCER'})"
366,0.010270541082164329,frozenset({'LARGE CIRCULAR MIRROR MOBILE'})
1598,0.010270541082164329,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'SPACEBOY LUNCH BOX '})"
1599,0.010270541082164329,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'WOODLAND CHARLOTTE BAG'})"
759,0.010270541082164329,frozenset({'VINTAGE DOILY DELUXE SEWING KIT '})
1686,0.010270541082164329,"frozenset({'JAM MAKING SET PRINTED', 'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE'})"
186,0.010270541082164329,frozenset({'DOORMAT TOPIARY'})
726,0.010270541082164329,frozenset({'TOOTHPASTE TUBE PEN'})
1793,0.010220440881763528,"frozenset({'JUMBO BAG RED RETROSPOT', 'RECYCLING BAG RETROSPOT ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1891,0.010220440881763528,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1846,0.010220440881763528,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})"
1901,0.010220440881763528,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})"
1697,0.010220440881763528,"frozenset({'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE', 'NATURAL SLATE HEART CHALKBOARD '})"
806,0.010220440881763528,frozenset({'ZINC HERB GARDEN CONTAINER'})
1567,0.010220440881763528,"frozenset({'RED RETROSPOT SHOPPER BAG', 'STRAWBERRY SHOPPER BAG'})"
1611,0.010220440881763528,"frozenset({'SET OF 60 PANTRY DESIGN CAKE CASES ', 'SET OF 3 REGENCY CAKE TINS'})"
1616,0.010220440881763528,"frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN', 'SET OF 4 PANTRY JELLY MOULDS'})"
1629,0.010220440881763528,"frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL', 'SMALL CHOCOLATES PINK BOWL'})"
1049,0.010220440881763528,"frozenset({'HAND WARMER RED RETROSPOT', 'HAND WARMER SCOTTY DOG DESIGN'})"
1100,0.010220440881763528,"frozenset({'JAM MAKING SET PRINTED', 'SET OF 3 REGENCY CAKE TINS'})"
957,0.010220440881763528,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'CREAM HEART CARD HOLDER'})"
940,0.010220440881763528,"frozenset({'CHILDRENS APRON SPACEBOY DESIGN', 'PINK FAIRY CAKE CHILDRENS APRON'})"
908,0.010220440881763528,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})"
1717,0.010220440881763528,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HEART OF WICKER SMALL', 'HEART OF WICKER LARGE'})"
1104,0.010220440881763528,"frozenset({'JAM MAKING SET PRINTED', 'VINTAGE SNAP CARDS'})"
653,0.010220440881763528,frozenset({'SET OF 6 T-LIGHTS SANTA'})
133,0.010220440881763528,frozenset({'CHILDRENS DOLLY GIRL MUG'})
1174,0.010220440881763528,"frozenset({'JUMBO BAG APPLES', 'LUNCH BAG WOODLAND'})"
1526,0.010220440881763528,"frozenset({'TEA TIME PARTY BUNTING', 'PARTY BUNTING'})"
1734,0.010220440881763528,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG ALPHABET'})"
818,0.010170340681362725,"frozenset({'6 RIBBONS RUSTIC CHARM', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
1715,0.010170340681362725,"frozenset({'REGENCY TEA PLATE ROSES ', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})"
1532,0.010170340681362725,"frozenset({'REGENCY TEA PLATE ROSES ', 'PINK REGENCY TEACUP AND SAUCER'})"
1771,0.010170340681362725,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
1063,0.010170340681362725,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'HEART OF WICKER SMALL'})"
1208,0.010170340681362725,"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})"
1614,0.010170340681362725,"frozenset({'SET OF 3 WOODEN SLEIGH DECORATIONS', 'SET OF 3 WOODEN STOCKING DECORATION'})"
47,0.010170340681362725,frozenset({'ANTIQUE TALL SWIRLGLASS TRINKET POT'})
1634,0.010170340681362725,"frozenset({'STRAWBERRY CERAMIC TRINKET BOX', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
1066,0.010170340681362725,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'HEART OF WICKER SMALL'})"
1024,0.010170340681362725,"frozenset({'SET OF 3 HEART COOKIE CUTTERS', 'GINGERBREAD MAN COOKIE CUTTER'})"
1719,0.010170340681362725,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY', 'HERB MARKER THYME'})"
1748,0.010170340681362725,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG OWLS'})"
1002,0.010170340681362725,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'DOTCOM POSTAGE'})"
1802,0.010170340681362725,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})"
1173,0.010170340681362725,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'JUMBO BAG APPLES'})"
1873,0.010170340681362725,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})"
444,0.010170340681362725,frozenset({'PACK OF SIX LED TEA LIGHTS'})
1523,0.010170340681362725,"frozenset({'PARTY BUNTING', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1009,0.010170340681362725,"frozenset({'DOTCOM POSTAGE', 'VINTAGE SNAP CARDS'})"
1129,0.010120240480961924,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
1790,0.010120240480961924,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'RECYCLING BAG RETROSPOT '})"
1056,0.010120240480961924,"frozenset({'HEART OF WICKER LARGE', 'LARGE WHITE HEART OF WICKER'})"
1052,0.010120240480961924,"frozenset({'JUMBO BAG RED RETROSPOT', 'HANGING HEART ZINC T-LIGHT HOLDER'})"
1033,0.010120240480961924,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'GREEN REGENCY TEACUP AND SAUCER'})"
1223,0.010120240480961924,"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
860,0.010120240480961924,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'ASSORTED COLOUR BIRD ORNAMENT'})"
810,0.010120240480961924,"frozenset({'6 RIBBONS RUSTIC CHARM', 'DOTCOM POSTAGE'})"
1893,0.010120240480961924,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
96,0.010120240480961924,frozenset({'BUNDLE OF 3 SCHOOL EXERCISE BOOKS  '})
11,0.010120240480961924,frozenset({'3 DRAWER ANTIQUE WHITE WOOD CABINET'})
1218,0.010120240480961924,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
1211,0.010120240480961924,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO BAG PINK POLKADOT'})"
1708,0.010120240480961924,"frozenset({'JAM MAKING SET PRINTED', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})"
1276,0.010120240480961924,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG STRAWBERRY'})"
1799,0.010120240480961924,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})"
1765,0.010120240480961924,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
1321,0.010120240480961924,"frozenset({'LUNCH BAG WOODLAND', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1707,0.010120240480961924,"frozenset({'SUKI  SHOULDER BAG', 'JUMBO STORAGE BAG SUKI', 'DOTCOM POSTAGE'})"
869,0.010070140280561123,"frozenset({'BEADED CRYSTAL HEART PINK ON STICK', 'DOTCOM POSTAGE'})"
985,0.010070140280561123,"frozenset({'MODERN FLORAL STATIONERY SET', 'DOTCOM POSTAGE'})"
1704,0.010070140280561123,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'RECYCLING BAG RETROSPOT ', 'DOTCOM POSTAGE'})"
1253,0.010070140280561123,"frozenset({'JUMBO BAG RED RETROSPOT', 'POPCORN HOLDER'})"
1713,0.010070140280561123,"frozenset({'REGENCY TEA PLATE ROSES ', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN '})"
889,0.010070140280561123,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'LUNCH BAG SUKI DESIGN '})"
1740,0.010070140280561123,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
853,0.010070140280561123,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'LUNCH BAG RED RETROSPOT'})"
1728,0.010070140280561123,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG STRAWBERRY'})"
1680,0.010070140280561123,"frozenset({'WOODLAND CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG SUKI DESIGN'})"
1889,0.010070140280561123,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'DOTCOM POSTAGE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
182,0.010070140280561123,frozenset({'DOORMAT MULTICOLOUR STRIPE'})
1741,0.010070140280561123,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
16,0.010070140280561123,frozenset({'3 TIER CAKE TIN GREEN AND CREAM'})
1700,0.010070140280561123,"frozenset({'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE', 'ROSES REGENCY TEACUP AND SAUCER '})"
1225,0.010070140280561123,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'PARTY BUNTING'})"
1325,0.010070140280561123,"frozenset({'SUKI  SHOULDER BAG', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1677,0.010070140280561123,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN'})"
1788,0.010070140280561123,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SKULLS'})"
1630,0.010070140280561123,"frozenset({'SMALL MARSHMALLOWS PINK BOWL', 'SMALL CHOCOLATES PINK BOWL'})"
1437,0.010070140280561123,"frozenset({'LUNCH BAG RED RETROSPOT', 'SET OF 4 PANTRY JELLY MOULDS'})"
1833,0.010070140280561123,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG ALPHABET DESIGN'})"
1089,0.010070140280561123,"frozenset({'JAM MAKING SET PRINTED', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1004,0.01002004008016032,"frozenset({'SMALL GLASS HEART TRINKET POT', 'DOTCOM POSTAGE'})"
1888,0.01002004008016032,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE'})"
386,0.01002004008016032,frozenset({'LUNCH BAG SUKI  DESIGN '})
272,0.01002004008016032,frozenset({'GYMKHANA TREASURE BOOK BOX'})
1311,0.01002004008016032,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG WOODLAND ANIMALS'})"
1323,0.01002004008016032,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
146,0.01002004008016032,frozenset({'CHRISTMAS RETROSPOT ANGEL WOOD'})
1297,0.01002004008016032,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG VINTAGE DOILY '})"
1766,0.01002004008016032,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG TOYS '})"
23,0.01002004008016032,frozenset({'6 RIBBONS ELEGANT CHRISTMAS '})
1767,0.01002004008016032,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG TOYS '})"
393,0.01002004008016032,frozenset({'MAGIC DRAWING SLATE CIRCUS PARADE  '})
1084,0.01002004008016032,"frozenset({'RED DINER WALL CLOCK', 'IVORY DINER WALL CLOCK'})"
548,0.01002004008016032,frozenset({'RED RETROSPOT TISSUE BOX'})
711,0.01002004008016032,frozenset({'STRAWBERRY FAIRY CAKE TEAPOT'})
1720,0.01002004008016032,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'JAM MAKING SET PRINTED', 'JAM MAKING SET WITH JARS'})"
1718,0.01002004008016032,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL', 'HERB MARKER THYME'})"
1716,0.01002004008016032,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})"
1483,0.01002004008016032,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'NATURAL SLATE HEART CHALKBOARD '})"
1714,0.01002004008016032,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY TEA PLATE GREEN '})"
1513,0.01002004008016032,"frozenset({'POPCORN HOLDER', ""PAPER CHAIN KIT 50'S CHRISTMAS ""})"
1859,0.01002004008016032,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG DOLLY GIRL DESIGN'})"
917,0.01002004008016032,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'CHARLOTTE BAG SUKI DESIGN'})"
1571,0.01002004008016032,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
1661,0.01002004008016032,"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})"
1028,0.01002004008016032,"frozenset({'JUMBO STORAGE BAG SUKI', 'GREEN REGENCY TEACUP AND SAUCER'})"
997,0.01002004008016032,"frozenset({'DOTCOM POSTAGE', 'ROTATING LEAVES T-LIGHT HOLDER'})"
951,0.01002004008016032,"frozenset({'CHRISTMAS CRAFT WHITE FAIRY ', 'CHRISTMAS CRAFT TREE TOP ANGEL'})"
